annee,patho_niv1,patho_niv2,patho_niv3,top,comorbidite,libelle_comorbidite,region,dept,Ncomorb,Ntop,Proportion_comorb,patho_niv2_comorb,patho_niv3_comorb,patho_niv1_comorb,Niveau prioritaire
2016,Maladies neurologiques,,,NEU_CAT_CAT,MCV_EPU_IND,Embolie pulmonaire,99,999,6680.0,1752480.0,0.003809,Embolie pulmonaire,Embolie pulmonaire,Maladies cardioneurovasculaires,1
2016,Maladies neurologiques,,,NEU_CAT_CAT,IRT_DCH_CAT,Dialyse chronique,99,999,4980.0,1752480.0,0.002841,Dialyse chronique,Dialyse chronique,Insuffisance rénale chronique terminale,1
2016,Maladies neurologiques,,,NEU_CAT_CAT,CAN_BPU_SUR,Cancer bronchopulmonaire sous surveillance,99,999,3580.0,1752480.0,0.002044,Cancer bronchopulmonaire,Cancer bronchopulmonaire sous surveillance,Cancers,1
2016,Maladies neurologiques,,,NEU_CAT_CAT,RAR_MUC_IND,Mucoviscidose,99,999,200.0,1752480.0,0.000113,Maladies rares,Mucoviscidose,Maladies inflammatoires ou rares ou infection VIH,1
2016,Maladies neurologiques,Autres affections neurologiques,Autres affections neurologiques,NEU_AUT_IND,NEU_LME_IND,Lésion médullaire,99,999,,156470.0,,Lésion médullaire,Lésion médullaire,Maladies neurologiques,"2,3"
2016,Maladies neurologiques,Autres affections neurologiques,Autres affections neurologiques,NEU_AUT_IND,TAA_CAT_EXC,"Traitement antalgique ou anti-inflammatoire (hors pathologies, traitements, maternité ou hospitalisations)",99,999,,156470.0,,"Traitement antalgique ou anti-inflammatoire (hors pathologies, traitements, maternité ou hospitalisations)","Traitement antalgique ou anti-inflammatoire (hors pathologies, traitements, maternité ou hospitalisations)","Traitement antalgique ou anti-inflammatoire (hors pathologies, traitements, maternité ou hospitalisations)","2,3"
2016,Maladies neurologiques,Autres affections neurologiques,Autres affections neurologiques,NEU_AUT_IND,TFC_HTA_EXC,Traitements antihypertenseurs (hors pathologies),99,999,24930.0,156470.0,0.159311,Traitements antihypertenseurs (hors pathologies),Traitements antihypertenseurs (hors pathologies),Traitements du risque vasculaire (hors pathologies),"2,3"
2016,Maladies neurologiques,Autres affections neurologiques,Autres affections neurologiques,NEU_AUT_IND,TPS_ADR_EXC,Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),99,999,18760.0,156470.0,0.119897,Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),Traitements psychotropes (hors pathologies),"2,3"
2016,Maladies neurologiques,Autres affections neurologiques,Autres affections neurologiques,NEU_AUT_IND,PSY_ADD_CAT,Troubles addictifs,99,999,3710.0,156470.0,0.023698,Troubles addictifs,Troubles addictifs,Maladies psychiatriques,"2,3"
2016,Maladies neurologiques,Autres affections neurologiques,Autres affections neurologiques,NEU_AUT_IND,PSY_DME_IND,Déficience mentale,99,999,3470.0,156470.0,0.022177,Déficience mentale,Déficience mentale,Maladies psychiatriques,"2,3"
2016,Maladies neurologiques,Autres affections neurologiques,Autres affections neurologiques,NEU_AUT_IND,MCV_ICA_CHR,Insuffisance cardiaque chronique,99,999,3180.0,156470.0,0.020304,Insuffisance cardiaque,Insuffisance cardiaque chronique,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Autres affections neurologiques,Autres affections neurologiques,NEU_AUT_IND,MCV_AUT_IND,Autres affections cardiovasculaires,99,999,2110.0,156470.0,0.013498,Autres affections cardiovasculaires,Autres affections cardiovasculaires,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Autres affections neurologiques,Autres affections neurologiques,NEU_AUT_IND,CAN_PRO_SUR,Cancer de la prostate sous surveillance,99,999,1490.0,156470.0,0.009504,Cancer de la prostate,Cancer de la prostate sous surveillance,Cancers,"2,3"
2016,Maladies neurologiques,Autres affections neurologiques,Autres affections neurologiques,NEU_AUT_IND,IFL_PRM_IND,Polyarthrite rhumatoïde ou maladies apparentées,99,999,900.0,156470.0,0.005726,Maladies inflammatoires chroniques,Polyarthrite rhumatoïde ou maladies apparentées,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Autres affections neurologiques,Autres affections neurologiques,NEU_AUT_IND,MCV_ICA_AIG,Insuffisance cardiaque aiguë,99,999,820.0,156470.0,0.005247,Insuffisance cardiaque,Insuffisance cardiaque aiguë,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Autres affections neurologiques,Autres affections neurologiques,NEU_AUT_IND,IFL_MIC_IND,Maladies inflammatoires chroniques intestinales,99,999,780.0,156470.0,0.004959,Maladies inflammatoires chroniques,Maladies inflammatoires chroniques intestinales,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Autres affections neurologiques,Autres affections neurologiques,NEU_AUT_IND,MCV_AVC_AIG,Accident vasculaire cérébral aigu,99,999,740.0,156470.0,0.004704,Accident vasculaire cérébral,Accident vasculaire cérébral aigu,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Autres affections neurologiques,Autres affections neurologiques,NEU_AUT_IND,RAR_HTH_CAT,Hémophilie ou troubles de l'hémostase graves,99,999,280.0,156470.0,0.001764,Maladies rares,Hémophilie ou troubles de l'hémostase graves,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Autres affections neurologiques,Autres affections neurologiques,NEU_AUT_IND,IRT_DCH_CAT,Dialyse chronique,99,999,230.0,156470.0,0.001438,Dialyse chronique,Dialyse chronique,Insuffisance rénale chronique terminale,"2,3"
2016,Maladies neurologiques,Autres affections neurologiques,Autres affections neurologiques,NEU_AUT_IND,RAR_MUC_IND,Mucoviscidose,99,999,30.0,156470.0,0.000185,Maladies rares,Mucoviscidose,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,INF_COV_HOS,Hospitalisation pour Covid-19,99,999,,753680.0,,Hospitalisation pour Covid-19,Hospitalisation pour Covid-19,Hospitalisation pour Covid-19,"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,IRT_TRE_AIG,Transplantation rénale,99,999,,753680.0,,Transplantation rénale,Transplantation rénale,Insuffisance rénale chronique terminale,"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,TPS_ADR_EXC,Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),99,999,178470.0,753680.0,0.236792,Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),Traitements psychotropes (hors pathologies),"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,PSY_TNH_CAT,Troubles névrotiques et de l'humeur,99,999,97560.0,753680.0,0.129448,Troubles névrotiques et de l'humeur,Troubles névrotiques et de l'humeur,Maladies psychiatriques,"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,MCV_AVC_CHR,Séquelle d'accident vasculaire cérébral,99,999,90110.0,753680.0,0.119555,Accident vasculaire cérébral,Séquelle d'accident vasculaire cérébral,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,ALD_CAT_CAT,Affections de longue durée (dont 31 et 32) pour d'autres causes,99,999,88670.0,753680.0,0.117645,Affections de longue durée (dont 31 et 32) pour d'autres causes,Affections de longue durée (dont 31 et 32) pour d'autres causes,Affections de longue durée (dont 31 et 32) pour d'autres causes,"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,TPS_HYP_EXC,Traitements hypnotiques (hors pathologies),99,999,66280.0,753680.0,0.087945,Traitements hypnotiques (hors pathologies),Traitements hypnotiques (hors pathologies),Traitements psychotropes (hors pathologies),"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,MCV_APE_IND,Artériopathie périphérique,99,999,48250.0,753680.0,0.064019,Artériopathie périphérique,Artériopathie périphérique,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,CAN_SEI_SUR,Cancer du sein de la femme sous surveillance,99,999,17990.0,753680.0,0.023867,Cancer du sein de la femme,Cancer du sein de la femme sous surveillance,Cancers,"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,MCV_AUT_IND,Autres affections cardiovasculaires,99,999,17080.0,753680.0,0.022657,Autres affections cardiovasculaires,Autres affections cardiovasculaires,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,CAN_CRE_SUR,Cancer colorectal sous surveillance,99,999,11550.0,753680.0,0.015325,Cancer colorectal,Cancer colorectal sous surveillance,Cancers,"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,NEU_AUT_IND,Autres affections neurologiques,99,999,5760.0,753680.0,0.007637,Autres affections neurologiques,Autres affections neurologiques,Maladies neurologiques,"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,IFL_SPA_IND,Spondylarthrite ankylosante ou maladies apparentées,99,999,2230.0,753680.0,0.002961,Maladies inflammatoires chroniques,Spondylarthrite ankylosante ou maladies apparentées,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,NEU_LME_IND,Lésion médullaire,99,999,2110.0,753680.0,0.002796,Lésion médullaire,Lésion médullaire,Maladies neurologiques,"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,CAN_BPU_ACT,Cancer bronchopulmonaire actif,99,999,1980.0,753680.0,0.00262,Cancer bronchopulmonaire,Cancer bronchopulmonaire actif,Cancers,"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,RAR_HTH_CAT,Hémophilie ou troubles de l'hémostase graves,99,999,950.0,753680.0,0.001264,Maladies rares,Hémophilie ou troubles de l'hémostase graves,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),NEU_DEM_CAT,IRT_TRE_CHR,Suivi de transplantation rénale,99,999,260.0,753680.0,0.000348,Suivi de transplantation rénale,Suivi de transplantation rénale,Insuffisance rénale chronique terminale,"2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,NEU_AUT_IND,Autres affections neurologiques,99,999,,90950.0,,Autres affections neurologiques,Autres affections neurologiques,Maladies neurologiques,"2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,POP_TOT_ABS,"Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire",99,999,,90950.0,,"Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire","Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire","Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire","2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,TPS_ADR_EXC,Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),99,999,11010.0,90950.0,0.121012,Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),Traitements psychotropes (hors pathologies),"2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,TFC_LIP_EXC,Traitements hypolipémiants (hors pathologies),99,999,6840.0,90950.0,0.075217,Traitements hypolipémiants (hors pathologies),Traitements hypolipémiants (hors pathologies),Traitements du risque vasculaire (hors pathologies),"2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,MFP_CAT_EXC,Maladies du foie ou du pancréas (hors mucoviscidose),99,999,2350.0,90950.0,0.02586,Maladies du foie ou du pancréas (hors mucoviscidose),Maladies du foie ou du pancréas (hors mucoviscidose),Maladies du foie ou du pancréas (hors mucoviscidose),"2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,MCV_ICA_CHR,Insuffisance cardiaque chronique,99,999,2310.0,90950.0,0.02541,Insuffisance cardiaque,Insuffisance cardiaque chronique,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,IFL_SPA_IND,Spondylarthrite ankylosante ou maladies apparentées,99,999,1620.0,90950.0,0.017823,Maladies inflammatoires chroniques,Spondylarthrite ankylosante ou maladies apparentées,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,MCV_MVA_IND,Maladie valvulaire,99,999,1230.0,90950.0,0.013568,Maladie valvulaire,Maladie valvulaire,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,MCV_AUT_IND,Autres affections cardiovasculaires,99,999,1140.0,90950.0,0.012512,Autres affections cardiovasculaires,Autres affections cardiovasculaires,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,TPS_NLE_EXC,Traitements neuroleptiques (hors pathologies),99,999,1070.0,90950.0,0.011732,Traitements neuroleptiques (hors pathologies),Traitements neuroleptiques (hors pathologies),Traitements psychotropes (hors pathologies),"2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,IFL_MIC_IND,Maladies inflammatoires chroniques intestinales,99,999,500.0,90950.0,0.005498,Maladies inflammatoires chroniques,Maladies inflammatoires chroniques intestinales,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,CAN_AUT_SUR,Autres cancers sous surveillance,99,999,430.0,90950.0,0.004728,Autres cancers,Autres cancers sous surveillance,Cancers,"2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,PSY_ENF_IND,Troubles psychiatriques débutant dans l'enfance,99,999,390.0,90950.0,0.004233,Troubles psychiatriques débutant dans l'enfance,Troubles psychiatriques débutant dans l'enfance,Maladies psychiatriques,"2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,MCV_SCO_AIG,Syndrome coronaire aigu,99,999,290.0,90950.0,0.003211,Maladie coronaire,Syndrome coronaire aigu,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,IRT_TRE_CHR,Suivi de transplantation rénale,99,999,210.0,90950.0,0.002287,Suivi de transplantation rénale,Suivi de transplantation rénale,Insuffisance rénale chronique terminale,"2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,RAR_HTH_CAT,Hémophilie ou troubles de l'hémostase graves,99,999,130.0,90950.0,0.001462,Maladies rares,Hémophilie ou troubles de l'hémostase graves,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Lésion médullaire,Lésion médullaire,NEU_LME_IND,CAN_PRO_SUR,Cancer de la prostate sous surveillance,99,999,50.0,90950.0,0.000495,Cancer de la prostate,Cancer de la prostate sous surveillance,Cancers,"2,3"
2016,Maladies neurologiques,Maladie de Parkinson,Maladie de Parkinson,NEU_PRK_IND,RAR_MUC_IND,Mucoviscidose,99,999,,261290.0,,Maladies rares,Mucoviscidose,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Maladie de Parkinson,Maladie de Parkinson,NEU_PRK_IND,TFC_HTA_EXC,Traitements antihypertenseurs (hors pathologies),99,999,68950.0,261290.0,0.263879,Traitements antihypertenseurs (hors pathologies),Traitements antihypertenseurs (hors pathologies),Traitements du risque vasculaire (hors pathologies),"2,3"
2016,Maladies neurologiques,Maladie de Parkinson,Maladie de Parkinson,NEU_PRK_IND,NEU_DEM_CAT,Démences (dont maladie d'Alzheimer),99,999,50860.0,261290.0,0.194653,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),Maladies neurologiques,"2,3"
2016,Maladies neurologiques,Maladie de Parkinson,Maladie de Parkinson,NEU_PRK_IND,TPS_ANX_EXC,Traitements anxiolytiques (hors pathologies),99,999,48270.0,261290.0,0.184729,Traitements anxiolytiques (hors pathologies),Traitements anxiolytiques (hors pathologies),Traitements psychotropes (hors pathologies),"2,3"
2016,Maladies neurologiques,Maladie de Parkinson,Maladie de Parkinson,NEU_PRK_IND,DIA_CAT_CAT,Diabète,99,999,44010.0,261290.0,0.168421,Diabète,Diabète,Diabète,"2,3"
2016,Maladies neurologiques,Maladie de Parkinson,Maladie de Parkinson,NEU_PRK_IND,MCV_APE_IND,Artériopathie périphérique,99,999,11090.0,261290.0,0.042448,Artériopathie périphérique,Artériopathie périphérique,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Maladie de Parkinson,Maladie de Parkinson,NEU_PRK_IND,CAN_AUT_ACT,Autres cancers actifs,99,999,10040.0,261290.0,0.038406,Autres cancers,Autres cancers actifs,Cancers,"2,3"
2016,Maladies neurologiques,Maladie de Parkinson,Maladie de Parkinson,NEU_PRK_IND,MCV_MVA_IND,Maladie valvulaire,99,999,8160.0,261290.0,0.031219,Maladie valvulaire,Maladie valvulaire,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Maladie de Parkinson,Maladie de Parkinson,NEU_PRK_IND,CAN_PRO_SUR,Cancer de la prostate sous surveillance,99,999,6920.0,261290.0,0.026469,Cancer de la prostate,Cancer de la prostate sous surveillance,Cancers,"2,3"
2016,Maladies neurologiques,Maladie de Parkinson,Maladie de Parkinson,NEU_PRK_IND,MCV_AVC_AIG,Accident vasculaire cérébral aigu,99,999,3050.0,261290.0,0.011673,Accident vasculaire cérébral,Accident vasculaire cérébral aigu,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Maladie de Parkinson,Maladie de Parkinson,NEU_PRK_IND,PSY_ADD_CAT,Troubles addictifs,99,999,2290.0,261290.0,0.008757,Troubles addictifs,Troubles addictifs,Maladies psychiatriques,"2,3"
2016,Maladies neurologiques,Maladie de Parkinson,Maladie de Parkinson,NEU_PRK_IND,IFL_SPA_IND,Spondylarthrite ankylosante ou maladies apparentées,99,999,1390.0,261290.0,0.005316,Maladies inflammatoires chroniques,Spondylarthrite ankylosante ou maladies apparentées,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Maladie de Parkinson,Maladie de Parkinson,NEU_PRK_IND,IFL_MIC_IND,Maladies inflammatoires chroniques intestinales,99,999,1190.0,261290.0,0.004554,Maladies inflammatoires chroniques,Maladies inflammatoires chroniques intestinales,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Maladie de Parkinson,Maladie de Parkinson,NEU_PRK_IND,MCV_EPU_IND,Embolie pulmonaire,99,999,1030.0,261290.0,0.003931,Embolie pulmonaire,Embolie pulmonaire,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Maladie de Parkinson,Maladie de Parkinson,NEU_PRK_IND,RAR_HTH_CAT,Hémophilie ou troubles de l'hémostase graves,99,999,390.0,261290.0,0.001473,Maladies rares,Hémophilie ou troubles de l'hémostase graves,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,INF_COV_HOS,Hospitalisation pour Covid-19,99,999,,45920.0,,Hospitalisation pour Covid-19,Hospitalisation pour Covid-19,Hospitalisation pour Covid-19,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,DIA_CAT_CAT,Diabète,99,999,4580.0,45920.0,0.099684,Diabète,Diabète,Diabète,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,TPS_ADR_EXC,Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),99,999,4280.0,45920.0,0.093107,Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),Traitements psychotropes (hors pathologies),"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,ALD_CAT_CAT,Affections de longue durée (dont 31 et 32) pour d'autres causes,99,999,4120.0,45920.0,0.089644,Affections de longue durée (dont 31 et 32) pour d'autres causes,Affections de longue durée (dont 31 et 32) pour d'autres causes,Affections de longue durée (dont 31 et 32) pour d'autres causes,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,CAN_AUT_SUR,Autres cancers sous surveillance,99,999,1510.0,45920.0,0.0328,Autres cancers,Autres cancers sous surveillance,Cancers,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,CAN_AUT_ACT,Autres cancers actifs,99,999,1410.0,45920.0,0.030752,Autres cancers,Autres cancers actifs,Cancers,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,MCV_ICA_CHR,Insuffisance cardiaque chronique,99,999,1360.0,45920.0,0.029555,Insuffisance cardiaque,Insuffisance cardiaque chronique,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,MCV_AVC_CHR,Séquelle d'accident vasculaire cérébral,99,999,1340.0,45920.0,0.029119,Accident vasculaire cérébral,Séquelle d'accident vasculaire cérébral,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,MFP_CAT_EXC,Maladies du foie ou du pancréas (hors mucoviscidose),99,999,1200.0,45920.0,0.026222,Maladies du foie ou du pancréas (hors mucoviscidose),Maladies du foie ou du pancréas (hors mucoviscidose),Maladies du foie ou du pancréas (hors mucoviscidose),"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,MCV_AUT_IND,Autres affections cardiovasculaires,99,999,740.0,45920.0,0.016139,Autres affections cardiovasculaires,Autres affections cardiovasculaires,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,MCV_MVA_IND,Maladie valvulaire,99,999,660.0,45920.0,0.014287,Maladie valvulaire,Maladie valvulaire,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,IFL_PRM_IND,Polyarthrite rhumatoïde ou maladies apparentées,99,999,530.0,45920.0,0.011543,Maladies inflammatoires chroniques,Polyarthrite rhumatoïde ou maladies apparentées,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,MAT_CAT_INC,Maternité (avec ou sans pathologies),99,999,500.0,45920.0,0.010933,Maternité (avec ou sans pathologies),Maternité (avec ou sans pathologies),Maternité (avec ou sans pathologies),"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,CAN_PRO_SUR,Cancer de la prostate sous surveillance,99,999,380.0,45920.0,0.008254,Cancer de la prostate,Cancer de la prostate sous surveillance,Cancers,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,NEU_SEP_IND,Sclérose en plaques,99,999,380.0,45920.0,0.008233,Sclérose en plaques,Sclérose en plaques,Maladies neurologiques,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,TPS_NLE_EXC,Traitements neuroleptiques (hors pathologies),99,999,370.0,45920.0,0.007971,Traitements neuroleptiques (hors pathologies),Traitements neuroleptiques (hors pathologies),Traitements psychotropes (hors pathologies),"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,MCV_ICA_AIG,Insuffisance cardiaque aiguë,99,999,340.0,45920.0,0.007492,Insuffisance cardiaque,Insuffisance cardiaque aiguë,Maladies cardioneurovasculaires,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,IFL_MIC_IND,Maladies inflammatoires chroniques intestinales,99,999,280.0,45920.0,0.006033,Maladies inflammatoires chroniques,Maladies inflammatoires chroniques intestinales,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,CAN_CRE_SUR,Cancer colorectal sous surveillance,99,999,230.0,45920.0,0.004922,Cancer colorectal,Cancer colorectal sous surveillance,Cancers,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,INF_VIH_IND,Infection par le VIH,99,999,130.0,45920.0,0.002722,Infection par le VIH,Infection par le VIH,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,RAR_HTH_CAT,Hémophilie ou troubles de l'hémostase graves,99,999,90.0,45920.0,0.002025,Maladies rares,Hémophilie ou troubles de l'hémostase graves,Maladies inflammatoires ou rares ou infection VIH,"2,3"
2016,Maladies neurologiques,Myopathie ou myasthénie,Myopathie ou myasthénie,NEU_MMY_IND,IRT_TRE_CHR,Suivi de transplantation rénale,99,999,80.0,45920.0,0.001655,Suivi de transplantation rénale,Suivi de transplantation rénale,Insuffisance rénale chronique terminale,"2,3"
2016,Maladies neurologiques,Sclérose en plaques,Sclérose en plaques,NEU_SEP_IND,IRT_TRE_AIG,Transplantation rénale,99,999,,105160.0,,Transplantation rénale,Transplantation rénale,Insuffisance rénale chronique terminale,"2,3"
2016,Maladies neurologiques,Sclérose en plaques,Sclérose en plaques,NEU_SEP_IND,TPS_ANX_EXC,Traitements anxiolytiques (hors pathologies),99,999,12560.0,105160.0,0.119398,Traitements anxiolytiques (hors pathologies),Traitements anxiolytiques (hors pathologies),Traitements psychotropes (hors pathologies),"2,3"
2016,Maladies neurologiques,Sclérose en plaques,Sclérose en plaques,NEU_SEP_IND,TPS_HYP_EXC,Traitements hypnotiques (hors pathologies),99,999,6810.0,105160.0,0.064758,Traitements hypnotiques (hors pathologies),Traitements hypnotiques (hors pathologies),Traitements psychotropes (hors pathologies),"2,3"
